"chr" "start" "end" "length" "nCG" "meanMethy1" "meanMethy2" "diff.Methy" "areaStat"
"chr19" 40745913 40746426 514 4 0.00197916584494406 0.186525133996444 -0.1845459681515 -13.6116840751694
"chr19" 43917037 43917087 51 5 0.0688035069919806 0.0023569772599038 0.0664465297320768 13.5704180126544
"chr19" 3457062 3457112 51 5 0.00318039155531258 0.133407993511552 -0.130227601956239 -13.5660059425612
"chr19" 27218745 27218816 72 5 0.0820676187140537 0.00269729896255956 0.0793703197514941 13.5008153391414
"chr19" 30069728 30069804 77 4 0.0384075131422871 0.00166669976619857 0.0367408133760885 13.4896660909598
"chr19" 57475926 57475981 56 5 0.0561792079860774 0.00165436333881091 0.0545248446472664 13.478789019337
"chr19" 30095542 30095605 64 5 0.00275402716677718 0.115566935102812 -0.112812907936035 -13.4740686003956
"chr19" 29357829 29357907 79 5 0.039192817887716 0.00166368966802656 0.0375291282196894 13.4431913098128
"chr19" 3395578 3395636 59 5 0.0735467261685728 0.00129652494000471 0.0722502012285681 13.4404382933774
"chr19" 56414286 56414337 52 5 0.0873625055563794 0.0024626837046481 0.0848998218517313 13.3963204952965
"chr19" 53154930 53155044 115 5 0.0811966040683727 0.00337493070556886 0.0778216733628038 13.3818622778233
"chr19" 3789863 3789914 52 5 0.0928222841070319 0.017350082711036 0.0754722013959959 13.3616086758174
"chr19" 52986359 52986427 69 5 0.0630438920089182 0.00152265701868327 0.0615212349902349 13.3560008982319
"chr19" 46849168 46849229 62 5 0.0608701751928692 0.00206616030693969 0.0588040148859295 13.3048960403205
"chr19" 14035313 14035373 61 5 0.0213208447294108 0.000609277478864873 0.020711567250546 13.3004782902522
"chr19" 3390547 3390598 52 5 0.0858508014741831 0.00209982115020368 0.0837509803239794 13.2895201194042
"chr19" 18565261 18565314 54 5 0.0974332629084319 0.0020775050014315 0.0953557579070004 13.2837889886284
"chr19" 24473821 24474306 486 7 0.10416364956722 0.018104834611198 0.086058814956022 13.2248936235622
"chr19" 28002688 28002740 53 4 0.0198626120775049 0.000616516215753285 0.0192460958617516 13.1798579881678
"chr19" 45782479 45782587 109 5 0.105181229292289 0.00246835731717731 0.102712871975111 13.1184651941749
"chr19" 37258851 37258904 54 5 0.0845640013870494 0.00164557568846719 0.0829184256985822 13.1006679486261
"chr19" 24188691 24188785 95 5 0.0673145643774268 0.00224078900165377 0.065073775375773 13.0491077645445
"chr19" 3969383 3969468 86 5 0.0489478312915797 0.00161034268722315 0.0473374886043565 13.0166301593355
"chr19" 37836973 37837045 73 5 0.002332885340037 0.136682720746156 -0.134349835406119 -12.996266380477
"chr19" 45783463 45783520 58 4 0.00651345700285815 0.264303803377748 -0.25779034637489 -12.9797398928285
"chr19" 43035712 43035794 83 5 0.0176707494309746 0.0489316983915853 -0.0312609489606107 -12.9782622207661
"chr19" 56474522 56474588 67 5 0.0944170127367392 0.0013090297498624 0.0931079829868768 12.9768336888384
"chr19" 28597307 28597378 72 5 0.140243580721839 0.00245650638784546 0.137787074333994 12.9561853881278
"chr19" 27862889 27862939 51 5 0.140088457038746 0.00201029631951423 0.138078160719232 12.9343679328907
"chr19" 46791835 46791890 56 5 0.0447328396929955 0.00200610153286228 0.0427267381601332 12.9317300971927
"chr19" 36835422 36835489 68 5 0.065171811384729 0.00167608853358359 0.0634957228511454 12.9316327673998
"chr19" 10689288 10689342 55 5 0.0654353510604835 0.0019695611425938 0.0634657899178897 12.9073468622892
"chr19" 57462605 57462697 93 4 0.0550372063543337 0.00195967871967074 0.0530775276346629 12.9072720722392
"chr19" 38259851 38259911 61 5 0.114226466692875 0.00188301416960544 0.112343452523269 12.9070667283803
"chr19" 7119371 7119475 105 4 0.259425411446688 0.0019937796531156 0.257431631793573 12.897051583892
"chr19" 15011167 15011222 56 5 0.0791129717615887 0.00193159774286074 0.077181374018728 12.8718030373907
"chr19" 44590679 44590733 55 5 0.0374959554185987 0.00155145480298423 0.0359445006156145 12.8544625382115
"chr19" 41908366 41908428 63 4 0.134411155490091 0.0019282338523375 0.132482921637753 12.8523754058466
"chr19" 28650899 28650949 51 5 0.062315196611951 0.0016529193988494 0.0606622772131016 12.84366565804
"chr19" 4344479 4344577 99 4 0.286332516382144 0.00271918378056666 0.283613332601578 12.8204780441485
"chr19" 46790724 46790781 58 5 0.0580264188617617 0.00180250431560921 0.0562239145461525 12.8197733436951
"chr19" 33026782 33026860 79 4 0.139300444620204 0.00171440962623959 0.137586034993965 12.8146284522745
"chr19" 21919742 21919796 55 5 0.0543552724145633 0.00149998233967869 0.0528552900748846 12.8003867433261
"chr19" 6823721 6823793 73 5 0.0711157523476554 0.00258988651022612 0.0685258658374293 12.7998870659476
"chr19" 59575837 59575917 81 5 0.0489518541250214 0.00192108859435974 0.0470307655306617 12.7742964180067
"chr19" 17374465 17374517 53 5 0.113614925940895 0.00208230941988949 0.111532616521006 12.749252129363
"chr19" 47498174 47498233 60 5 0.0627382387071731 0.00167455586281339 0.0610636828443597 12.7138806908339
"chr19" 54067523 54067597 75 5 0.0542517611563465 0.00206003515898813 0.0521917259973584 12.6715122995002
"chr19" 10920592 10920649 58 5 0.0649614486810686 0.00196915848962955 0.0629922901914391 12.6579264391142
"chr19" 57063545 57063602 58 5 0.0345041432270403 0.00121624242179008 0.0332879008052502 12.6556555994961
"chr19" 24839308 24839407 100 4 0.084654484763703 0.00701425676567284 0.0776402279980301 12.6370143968102
"chr19" 54983760 54983852 93 4 0.0332189009248483 0.0010668459003181 0.0321520550245302 12.6102281241869
"chr19" 45604669 45604738 70 5 0.0484888054751519 0.00170179137505704 0.0467870141000949 12.6080436573252
"chr19" 45458667 45458758 92 5 0.0618182003163314 0.0016860547286851 0.0601321455876463 12.5919954548859
"chr19" 4200924 4200975 52 5 0.0451710062333555 0.00147308563164635 0.0436979206017092 12.5867731058604
"chr19" 13589133 13589202 70 5 0.0178666818842694 0.000770976677511838 0.0170957052067575 12.560182991502
"chr19" 4393119 4393188 70 5 0.0841869938814805 0.00146674852620687 0.0827202453552736 12.538556762317
"chr19" 26636604 26636654 51 5 0.0017318634495743 0.0740850361207841 -0.0723531726712098 -12.5138630462374
"chr19" 20437412 20437620 209 4 0.0227194472081739 0.0733022848483662 -0.0505828376401924 -12.5025121208861
"chr19" 31039749 31039836 88 4 0.135895405116533 0.00206862954389357 0.133826775572639 12.5018143583684
"chr19" 29178757 29178977 221 4 0.248264037347071 0.00150236983589636 0.246761667511175 12.500636720256
"chr19" 59566451 59566547 97 5 0.0593297795710271 0.001492981145711 0.0578367984253161 12.4635778297804
"chr19" 15896386 15896465 80 5 0.0953500654516393 0.00226579067137669 0.0930842747802627 12.4394506894514
"chr19" 5124325 5124403 79 5 0.0471487345024448 0.00125343354672315 0.0458953009557216 12.4312889596897
"chr19" 56591180 56591261 82 5 0.0500074923047197 0.00176610438501189 0.0482413879197078 12.3874082943233
"chr19" 58340757 58340820 64 5 0.115996001686579 0.00213453250335084 0.113861469183228 12.3597824943479
"chr19" 41723370 41723435 66 5 0.117715655673514 0.0275003930776318 0.0902152625958818 12.3093490214149
"chr19" 31902999 31903063 65 5 0.0512437450893348 0.00105477290874732 0.0501889721805875 12.3061501726699
"chr19" 58733318 58733371 54 5 0.0729610375696321 0.00126547063130408 0.071695566938328 12.3036501999412
"chr19" 40346065 40346197 133 4 0.0765752117979513 0.00203649658149916 0.0745387152164521 12.2771214934112
"chr19" 13032052 13032137 86 5 0.0159348324104003 0.0523249582658697 -0.0363901258554694 -12.2721647870842
"chr19" 48485823 48485896 74 5 0.0036279350470694 0.122744994904285 -0.119117059857215 -12.2672547210545
"chr19" 33033667 33033767 101 4 0.0554457769854562 0.00235082660425156 0.0530949503812046 12.2553273050153
"chr19" 53422322 53422420 99 5 0.0315802464859439 0.00146115524634455 0.0301190912395994 12.237256441441
"chr19" 46700854 46700914 61 5 0.16593565999996 0.00224753391209143 0.163688126087869 12.2364051044057
"chr19" 25175157 25175373 217 4 0.141545844571217 0.00200364758920055 0.139542196982016 12.2306927362182
"chr19" 47814326 47814382 57 5 0.106521214055745 0.0218587892765263 0.084662424779219 12.1980355731469
"chr19" 24073956 24074030 75 5 0.0719021772820335 0.00208892756357068 0.0698132497184628 12.1894688696378
"chr19" 42179584 42179647 64 5 0.117211462647215 0.00254788053315893 0.114663582114056 12.1851501328719
"chr19" 25513899 25513967 69 4 0.0613958588954886 0.0020113054359902 0.0593845534594984 12.1585970691322
"chr19" 55136392 55136471 80 4 0.0733118592046193 0.00161511923073608 0.0716967399738832 12.1553180467154
"chr19" 38447110 38447163 54 4 0.0463263617322318 0.00179416943749552 0.0445321922947363 12.1486928838039
"chr19" 57631248 57631298 51 4 0.0686743402580313 0.00142142064909194 0.0672529196089394 12.1264476957586
"chr19" 57527344 57527400 57 5 0.002491722439711 0.0644711654457071 -0.0619794430059961 -12.1213799154704
"chr19" 46648852 46648907 56 5 0.0877431730412989 0.00179734919550366 0.0859458238457953 12.0506517452302
"chr19" 45648053 45648130 78 4 0.0313319071763635 0.100943842834516 -0.0696119356581528 -12.047854944811
"chr19" 53845437 53845490 54 5 0.0399718273537258 0.00252912234449838 0.0374427050092274 12.0298362258376
"chr19" 36992886 36992952 67 4 0.0694914657528358 0.00171978345500904 0.0677716822978268 12.0001578347006
"chr19" 47878747 47878804 58 5 0.00202945071903117 0.148881117013811 -0.14685166629478 -11.9951091749067
"chr19" 34271918 34271985 68 5 0.0733015528003455 0.00206209388051862 0.0712394589198268 11.9912114374867
"chr19" 37546215 37546268 54 5 0.00228793123334105 0.0686041889294543 -0.0663162576961132 -11.9732711765713
"chr19" 57982793 57982844 52 5 0.07806297955765 0.00421225254012328 0.0738507270175268 11.9291407908267
"chr19" 14445605 14445656 52 5 0.0523130003079978 0.00298338757759004 0.0493296127304078 11.9275436792534
"chr19" 12580262 12580330 69 5 0.0211390224325694 0.000551381077140837 0.0205876413554285 11.9152784982552
"chr19" 3904919 3904970 52 5 0.0335586203259603 0.00130180670925763 0.0322568136167027 11.898882151199
"chr19" 52038353 52038417 65 4 0.00132050799389458 0.0318154384789612 -0.0304949304850666 -11.8713623634724
"chr19" 14845603 14845654 52 5 0.131540168599035 0.00166677045383474 0.1298733981452 11.8620355995978
"chr19" 37815201 37815268 68 5 0.0747975989504275 0.00187583308923675 0.0729217658611907 11.8541294664918
"chr19" 47669777 47669834 58 5 0.064011013627684 0.00174254141050183 0.0622684722171822 11.8403560124465
"chr19" 18467624 18467676 53 4 0.0173796763401734 0.00413633718779518 0.0132433391523782 11.7392349991623
"chr19" 47689166 47689218 53 5 0.0610378087215848 0.00210158689540147 0.0589362218261833 11.7267146933523
"chr19" 34688473 34688556 84 4 0.0680692137592965 0.00235006077081797 0.0657191529884786 11.7169183337172
"chr19" 25653356 25653415 60 5 0.058280442295204 0.00191254813541264 0.0563678941597914 11.6596018542986
"chr19" 25627597 25627654 58 5 0.0497117826816237 0.002860666497846 0.0468511161837777 11.6533018246205
"chr19" 59184412 59184470 59 5 0.0558795656844713 0.00228493332361421 0.0535946323608571 11.6078735525352
"chr19" 40945036 40945157 122 4 0.0254235515559506 0.0103985913753218 0.0150249601806288 11.6060822828532
"chr19" 27127625 27127675 51 5 0.117709952845165 0.00197898408786103 0.115730968757304 11.6057919350324
"chr19" 45899987 45900064 78 4 0.0963609259302873 0.0020439179754203 0.0943170079548669 11.5535605891985
"chr19" 6335436 6335503 68 5 0.0717235882621479 0.00202551746218186 0.0696980707999661 11.5520680034596
"chr19" 41086447 41086516 70 5 0.0499983813771591 0.00136096495096706 0.048637416426192 11.5474472798518
"chr19" 21024497 21024657 161 4 0.182703677322508 0.00217500649793728 0.180528670824571 11.530607313156
"chr19" 3732752 3732889 138 4 0.111818569814869 0.00172966829564406 0.110088901519224 11.5264217170871
"chr19" 3638530 3638663 134 4 0.0333549708361005 0.000894122254550241 0.0324608485815502 11.5204149708584
"chr19" 16965989 16966051 63 5 0.00309377487527178 0.114611354457887 -0.111517579582615 -11.4989310209603
"chr19" 21945276 21945389 114 4 0.0396349354426062 0.000806579636940562 0.0388283558056656 11.4694544841412
"chr19" 4038190 4038241 52 4 0.0569565285998987 0.00235582749197654 0.0546007011079222 11.4619885554146
"chr19" 55613671 55613816 146 4 0.0892063902843568 0.00225388256363862 0.0869525077207182 11.4586898515924
"chr19" 47328438 47328516 79 4 0.10573526462266 0.00147938643724711 0.104255878185412 11.4520935399104
"chr19" 24867456 24867519 64 4 0.00524323146263665 0.101571520379069 -0.0963282889164328 -11.4486435680587
"chr19" 55372602 55372652 51 4 0.0746809972232647 0.00128623398648039 0.0733947632367843 11.4359353359089
"chr19" 8841914 8841981 68 5 0.00272309315438671 0.0937822495991768 -0.0910591564447901 -11.4233199663653
"chr19" 7996150 7996200 51 4 0.0671281556006432 0.00154457383831163 0.0655835817623315 11.4112994882698
"chr19" 10547161 10547315 155 4 0.129305882535768 0.00240972410443553 0.126896158431332 11.359599882667
"chr19" 16594025 16594090 66 4 0.072856344911556 0.00132767124786024 0.0715286736636958 11.3581774737638
"chr19" 59372620 59372695 76 5 0.0885722635394697 0.00170138061423595 0.0868708829252338 11.3341613689013
"chr19" 12553244 12553299 56 5 0.0779889625693769 0.00250514444952365 0.0754838181198533 11.3141883591221
"chr19" 32729059 32729130 72 4 0.0728050307666941 0.00177548971807743 0.0710295410486166 11.2983790647757
"chr19" 30033321 30033374 54 5 0.00286767236236255 0.137581844374908 -0.134714172012546 -11.2938073491616
"chr19" 43031761 43031867 107 4 0.0443283496129387 0.00198297456152146 0.0423453750514172 11.2870235070101
"chr19" 53882033 53882115 83 4 0.156112931670214 0.00183408822246129 0.154278843447753 11.2013474025242
"chr19" 25020012 25020086 75 5 0.0794721274092125 0.00178425674840212 0.0776878706608104 11.1897216784893
"chr19" 41459711 41459795 85 4 0.0279804937592287 0.000453115859567011 0.0275273778996617 11.1535470051497
"chr19" 41065923 41066012 90 4 0.0875435897929453 0.00193448854346915 0.0856091012494761 11.1517007568976
"chr19" 25215506 25215565 60 5 0.0337225127906146 0.00253394731668177 0.0311885654739328 11.1292545214898
"chr19" 51651251 51651494 244 4 0.0686985717654695 0.000828338294359085 0.0678702334711104 11.1168351662751
"chr19" 25493602 25493735 134 4 0.0766019966041478 0.00239019721470005 0.0742117993894477 11.0954005520759
"chr19" 17183876 17183951 76 5 0.0878105503095333 0.00193168646110444 0.0858788638484288 11.0817924375329
"chr19" 16794536 16794606 71 5 0.0353615665900079 0.00186630824538397 0.033495258344624 11.0657037903955
"chr19" 47830951 47831013 63 4 0.023510980206934 0.00537785812577432 0.0181331220811597 11.0354130164809
"chr19" 6873377 6873427 51 4 0.0253890039696623 0.00099300769068762 0.0243959962789747 11.0086850939784
"chr19" 44301869 44301941 73 4 0.027225362827886 0.000868887269298986 0.026356475558587 10.9950133445029
"chr19" 46576341 46576412 72 4 0.0916569005685773 0.00132685705232954 0.0903300435162478 10.9783622747574
"chr19" 29129306 29129405 100 4 0.0590762146997903 0.0012136542356357 0.0578625604641546 10.9370029313595
"chr19" 55540234 55540309 76 4 0.0613629669298773 0.00155232612689041 0.0598106408029869 10.935873953124
"chr19" 6476748 6476802 55 4 0.00373236964477169 0.291170107746324 -0.287437738101552 -10.9050291094463
"chr19" 15113917 15113980 64 5 0.00286351943658944 0.0880848423789296 -0.0852213229423402 -10.8924420536972
"chr19" 36622081 36622158 78 4 0.00222518140261556 0.0610218556060131 -0.0587966742033975 -10.8743385371475
"chr19" 48301343 48301397 55 5 0.0582556489220974 0.00124364592679593 0.0570120029953015 10.8419138049233
"chr19" 13023528 13023647 120 4 0.0514819054184092 0.00704092530273792 0.0444409801156713 10.8347657922694
"chr19" 29446287 29446357 71 4 0.0675569841562077 0.00320813664091347 0.0643488475152942 10.8309263698455
"chr19" 14766158 14766336 179 4 0.0891872101106635 0.00136453969803277 0.0878226704126308 10.8132438178116
"chr19" 14587065 14587162 98 4 0.180858439590555 0.00128201161085609 0.179576427979699 10.7806982165187
"chr19" 21306249 21306314 66 5 0.0337676751278934 0.00214877910706961 0.0316188960208238 10.7544572340174
"chr19" 55629298 55629452 155 4 0.0805200851324384 0.0025698316241537 0.0779502535082847 10.7536572685139
"chr19" 41666470 41666548 79 4 0.0859696567536971 0.00202379713879439 0.0839458596149027 10.747772343019
"chr19" 6378288 6378364 77 4 0.0470883663274722 0.00193854995906845 0.0451498163684037 10.7247351071091
"chr19" 3979984 3980101 118 4 0.0671546506001468 0.00194525743754063 0.0652093931626062 10.7017459552479
"chr19" 45166733 45166950 218 4 0.122106456510579 0.00280411801141557 0.119302338499164 10.6651654404633
"chr19" 10398904 10398963 60 4 0.0478251786700008 0.332510000559394 -0.284684821889394 -10.6460181562254
"chr19" 26422340 26422452 113 4 0.149592326830389 0.00217621740847818 0.147416109421911 10.6434688903308
"chr19" 29619038 29619234 197 4 0.112047027420816 0.00185773568758463 0.110189291733232 10.5659374781954
"chr19" 23288084 23288163 80 5 0.0730264879026379 0.00202339161214624 0.0710030962904917 10.5307794116754
"chr19" 18563225 18563287 63 5 0.0460901678436075 0.00182788521282499 0.0442622826307825 10.4415005730541
